Procesión marítima en Santa Cristina,Description unavailable,https://www.imdb.com/title/tt0000612/,"['Documentary', 'Short']",No Rating,Unknown
O Rapto de Uma Actriz,Description unavailable,https://www.imdb.com/title/tt0000613/,"['Short', 'Drama']",4.3,1907-09-03
Le spectre rouge,"Le spectre rouge is a short starring Julienne Mathieu. A demonic magician attempts to perform his act in a strange grotto, but is confronted by a Good Spirit who opposes him.",https://www.imdb.com/title/tt0000614/,"['Short', 'Fantasy', 'Horror']",6.5,1907-08-17
Robbery Under Arms,Description unavailable,https://www.imdb.com/title/tt0000615/,Drama,4.5,1907-11-02
Romería a San Medín,Description unavailable,https://www.imdb.com/title/tt0000616/,"['Documentary', 'Short']",No Rating,Unknown
Røverens brud,"Røverens brud is a short starring Robert Storm Petersen, Clara Nebelong, and Viggo Larsen. Tom, the young captain of robbers, and his sweetheart, Clara, are living in a small cottage in the wood. She is his good spirit. When his...",https://www.imdb.com/title/tt0000617/,"['Short', 'Drama']",4.6,1907-03-10
Salaviinanpolttajat,"Salaviinanpolttajat is a short starring Eero Kilpi, Teuvo Puro, and Teppo Raikas. Two local men who are making moonshine in the woods. A customer comes to them, and while sampling the product they start a game of cards, which...",https://www.imdb.com/title/tt0000618/,"['Comedy', 'Short']",8.0,1907-05-29
Stalking and Shooting Caribou in Newfoundland,Description unavailable,https://www.imdb.com/title/tt0000619/,"['Documentary', 'Short']",No Rating,1907-06-08
Testamentet,"Testamentet is a short starring Viggo Larsen. A dramatic story showing how an unfaithful guardian steals the will and property of his dead friend and tries to marry his ward, but who is discovered and meets his just reward in a...",https://www.imdb.com/title/tt0000620/,"['Short', 'Drama']",No Rating,1908-01-07
That Fatal Sneeze,"That Fatal Sneeze is a short starring Thurston Harris and Gertie Potter. As an older man and a youth are eating at the table, the older man decides to amuse himself by using pepper to make the boy sneeze. Later, the boy retaliates...",https://www.imdb.com/title/tt0000621/,"['Short', 'Comedy', 'Fantasy']",6.4,1907-08-08
Tierra baja,Description unavailable,https://www.imdb.com/title/tt0000622/,Short,No Rating,Unknown
Tryllesækken,Description unavailable,https://www.imdb.com/title/tt0000623/,"['Short', 'Comedy']",No Rating,1907-10-01
The Ugly Duckling,Description unavailable,https://www.imdb.com/title/tt0000624/,Short,7.0,1907-05-01
Villafranca: Fiestas del Drac y bailes típicos,Description unavailable,https://www.imdb.com/title/tt0000625/,"['Documentary', 'Short']",No Rating,Unknown
Yale Laundry,"Yale Laundry is a short starring Anthony O'Sullivan. ""When the cat's away the mice will play,"" may be aptly applied to the theme of this picture of Biograph. The Yale Laundry is owned and operated by a dashing widow with two...",https://www.imdb.com/title/tt0000626/,"['Short', 'Comedy']",No Rating,1907-10-28
'Ostler Joe,"'Ostler Joe is a short starring Edward Dillon, D.W. Griffith, and Anthony O'Sullivan. A fine pictorial rendering of this well-known poem, which teaches a good lesson in its contrast between the simple life and the temptations of a...",https://www.imdb.com/title/tt0000627/,"['Short', 'Drama']",6.1,1908-06-09
The Adventures of Dollie,"The Adventures of Dollie is a short starring Arthur V. Johnson, Linda Arvidson, and Gladys Egan. On a warm and sunny summer's day, a mother and father take their young daughter Dollie on a riverside outing. A gypsy basket peddler...",https://www.imdb.com/title/tt0000628/,"['Action', 'Short']",5.7,1908-07-14
After Many Years,"After Many Years is a short starring Charles Inslee, Florence Lawrence, and Harry Solter. John Davis, first mate of the brig ""Gifford,"" is seen bidding his wife and infant child a tearful adieu on the eve of the sailing of his ship....",https://www.imdb.com/title/tt0000629/,"['Drama', 'Short']",5.6,1908-11-03
Amleto,"Amleto is a movie starring Fernanda Negri Pouget. Hamlet suspects his uncle has murdered his father to claim the throne of Denmark and the hand of Hamlet's mother, but the prince cannot decide whether or not he should take vengeance.",https://www.imdb.com/title/tt0000630/,Drama,3.8,1908-09-12
Amleto,Description unavailable,https://www.imdb.com/title/tt0000631/,"['Short', 'Drama']",No Rating,Unknown
Amor que mata,Description unavailable,https://www.imdb.com/title/tt0000632/,Short,5.3,Unknown
The Anarchist's Sweetheart,Description unavailable,https://www.imdb.com/title/tt0000633/,"['Short', 'Drama']",No Rating,Unknown
Antony and Cleopatra,"Antony and Cleopatra is a short starring Maurice Costello, Florence Lawrence, and William V. Ranous. The story of the ill-fated love affair between Marc Antony and Cleopatra.",https://www.imdb.com/title/tt0000634/,"['Short', 'Drama', 'History', 'Romance']",4.6,1908-11-03
Antony and Cleopatra,"Antony and Cleopatra is a short starring Maurice Costello, Florence Lawrence, and William V. Ranous. The story of the ill-fated love affair between Marc Antony and Cleopatra.",https://www.imdb.com/title/tt0000635/,"['Short', 'Drama', 'History', 'Romance']",4.6,1908-11-03
As You Like It,"As You Like It is a short starring Gene Gauntier. After the overthrowing of Duke Senior by his tyrannical brother, Senior's daughter Rosalind disguises herself as a man and sets out to find her banished father while also counseling...",https://www.imdb.com/title/tt0000636/,Short,No Rating,1908-09-19
L'assassinat du duc de Guise,"L'assassinat du duc de Guise is a short starring Charles Le Bargy, Albert Lambert, and Gabrielle Robinne. France, at the end of the sixteenth century. Henry III decided to eliminate his rival, the Duke of Guise, and, therefore,...",https://www.imdb.com/title/tt0000637/,"['Short', 'History', 'Drama']",5.5,1908-11-17
At the Crossroads of Life,"At the Crossroads of Life is a short starring Linda Arvidson, Florence Auer, and Edward Dillon. The daughter of a staid New England minister is brought up in absolute ignorance of the ways of the outside world, and, when she gets...",https://www.imdb.com/title/tt0000638/,"['Short', 'Drama']",5.3,1908-07-03
At the French Ball,"At the French Ball is a short starring D.W. Griffith, Linda Arvidson, and Edward Dillon. A husband finishes packing a suitcase, and then says good-bye to his wife. As soon as he is gone, the wife has her maid help her to dress for a...",https://www.imdb.com/title/tt0000639/,"['Short', 'Comedy']",5.3,1908-06-30
An Awful Moment,"An Awful Moment is a short starring George Gebhardt, Marion Leonard, and Harry Solter. As a judge passes sentence on a man, a gypsy woman in the audience vehemently protests, and she has to be physically removed from the courtroom....",https://www.imdb.com/title/tt0000640/,"['Drama', 'Short']",4.3,1908-12-18
Balked at the Altar,"Balked at the Altar is a short starring Mabel Stoughton, Linda Arvidson, and George Gebhardt. Artemisia Sophia Stebbins was a lovelorn maiden who had delved deep into the mysteries of ""Three Weeks,"" as well as being conversant with...",https://www.imdb.com/title/tt0000641/,"['Short', 'Comedy']",4.8,1908-08-25
The Bandit's Waterloo,"The Bandit's Waterloo is a short starring Charles Inslee, Linda Arvidson, and Marion Leonard. The Outwitting of an Andalusian Brigand by a Pretty Senora. The hills of Southern Spain were infested by a gang of lawless freebooters who...",https://www.imdb.com/title/tt0000642/,"['Short', 'Action']",5.6,1908-08-04
Barbara Fritchie: The Story of a Patriotic American Woman,"Barbara Fritchie: The Story of a Patriotic American Woman is a short starring Julia Arthur, Edith Storey, and Earle Williams. Barbara Frietchie's defense of the American flag and the death of a Union soldier in battle bring a...",https://www.imdb.com/title/tt0000643/,"['Short', 'Drama', 'History', 'War']",No Rating,1908-11-07
Behind the Scenes,"Behind the Scenes is a short starring Florence Lawrence, Gladys Egan, and Kate Bruce. A mother works as a dancer to support her ill daughter. One night while performing, the mother has a vision of her child dying. She rushes home,...",https://www.imdb.com/title/tt0000644/,"['Short', 'Drama']",5.5,1908-09-11
Betrayed by a Handprint,"Betrayed by a Handprint is a short starring Florence Lawrence, Harry Solter, and Linda Arvidson. Mrs. Wharton, a dashing widow, gives a party at her beautiful villa in honor of the presentation to her of a handsome diamond necklace...",https://www.imdb.com/title/tt0000645/,"['Short', 'Crime']",5.3,1908-09-01
Biblical Scenes,Description unavailable,https://www.imdb.com/title/tt0000646/,Short,No Rating,Unknown
Bjørnejagten,Description unavailable,https://www.imdb.com/title/tt0000647/,"['Short', 'Comedy']",No Rating,Unknown
The Black Viper,"The Black Viper is a short starring Edward Dillon, George Gebhardt, and D.W. Griffith. A thug accosts a girl as she leaves her workplace but a man rescues her. The thug vows revenge and, with the help of two friends, attacks the...",https://www.imdb.com/title/tt0000648/,"['Short', 'Drama']",4.8,1908-07-21
Bobby's Kodak,"Bobby's Kodak is a short starring Edward Dillon and Robert Harron. A boy takes pictures of everything, including some embarrassing situations. When he projects the pictures on a wall for everyone to see, his father spanks him and...",https://www.imdb.com/title/tt0000649/,"['Short', 'Comedy']",No Rating,1908-02-10
The Boston Tea Party,"The Boston Tea Party is a short starring Charles Ogle and Herbert Prior. Great historic picture of The Tea Party in Boston Harbor, 1773.",https://www.imdb.com/title/tt0000650/,"['Short', 'Drama', 'History']",6.5,1908-07-15
"The Boy Detective, or The Abductors Foiled","The Boy Detective, or The Abductors Foiled is a short starring Robert Harron and Edward Dillon. As a newsboy is playing a game on the sidewalk with a friend, two men come near to them, and then stand in a position where they cannot...",https://www.imdb.com/title/tt0000651/,"['Short', 'Comedy', 'Drama']",5.1,1908-03-11
A Calamitous Elopement,"A Calamitous Elopement is a short starring Harry Solter, Linda Arvidson, and Charles Inslee. A young couple are enjoying a romantic interlude in the young woman's home, when her father discovers them and angrily chases the young man...",https://www.imdb.com/title/tt0000653/,"['Short', 'Comedy']",4.6,1908-08-07
The Call of the Wild,"The Call of the Wild is a short starring Charles Inslee, Harry Solter, and Florence Lawrence. George Redfeather, the hero of this subject, returns from Carlisle, where he not only graduated with high honors, but was also the star of...",https://www.imdb.com/title/tt0000654/,"['Short', 'Action']",5.3,1908-10-27
Los calzoncillos de Tony,Description unavailable,https://www.imdb.com/title/tt0000655/,Short,No Rating,Unknown
Il cane riconoscente,Description unavailable,https://www.imdb.com/title/tt0000656/,Short,No Rating,Unknown
Carreras de caballos de 1908,Description unavailable,https://www.imdb.com/title/tt0000657/,"['Short', 'Documentary']",No Rating,Unknown
Le cauchemar de Fantoche,Description unavailable,https://www.imdb.com/title/tt0000658/,"['Animation', 'Short']",6.4,1908-10-16
Caught by Wireless,"Caught by Wireless is a short starring D.W. Griffith and Edward Dillon. In Ireland, Paddy is having troubles with his rent collector who has also made advances to Paddy's wife. The rent collector enlists the aid of the...",https://www.imdb.com/title/tt0000659/,"['Short', 'Drama']",5.2,1908-03-21
The Christmas Burglars,"The Christmas Burglars is a short starring Florence Lawrence, Adele DeGarde, and Charles Inslee. It is Christmas Eve. Mrs. Martin, the poor widowed mother of a seven-year-old child, returns to her cheerless apartment, after a long...",https://www.imdb.com/title/tt0000660/,"['Short', 'Comedy']",5.8,1908-12-22
La civilisation à travers les âges,Description unavailable,https://www.imdb.com/title/tt0000661/,Short,6.7,Unknown
Classmates,"Classmates is a short starring Edward Dillon, Linda Arvidson, and D.W. Griffith. Two adolescent students at college are by circumstances thrown together almost continuously. They are classmates, roommates and players on the college...",https://www.imdb.com/title/tt0000662/,"['Short', 'Drama', 'Romance']",4.7,1908-02-01
The Clubman and the Tramp,"The Clubman and the Tramp is a short starring Florence Lawrence, Linda Arvidson, and John R. Cumpson. A tramp tricks a cook into leaving her wealthy employer's house. While the clubman's house is empty the tramp makes himself at...",https://www.imdb.com/title/tt0000663/,"['Short', 'Comedy']",5.6,1908-11-27
Los competidores,Description unavailable,https://www.imdb.com/title/tt0000664/,Short,No Rating,Unknown
Concealing a Burglar,"Concealing a Burglar is a short starring Arthur V. Johnson, Florence Lawrence, and Harry Solter. Mr. and Mrs. Brown are preparing to attend a banquet, and Mrs. Brown takes from the jewel case a beautiful pearl necklace, but in her...",https://www.imdb.com/title/tt0000665/,"['Short', 'Drama']",5.8,1908-10-30
Corrida de toros con Antonio Fuentes,Description unavailable,https://www.imdb.com/title/tt0000666/,"['Documentary', 'Short', 'Sport']",5.8,Unknown
Corrida de toros con Ricardo Torres 'Bombita',Description unavailable,https://www.imdb.com/title/tt0000667/,"['Documentary', 'Short', 'Sport']",No Rating,Unknown
The Count of Monte Cristo,"The Count of Monte Cristo is a short starring Hobart Bosworth and Francis Boggs. A complete performance of THE COUNT OF MONTE CRISTO filmed as a stage play with curtains between the five acts: Act I. ""The Sailor's Return,"" Act II....",https://www.imdb.com/title/tt0000668/,"['Action', 'Short', 'Drama']",7.0,1908-02-15
Cupid's Pranks,"Cupid's Pranks is a short starring Violette Hill, Mr. Barry, and Marie Murray. Cupid visits a ballroom dance and tries to bring a couple together.",https://www.imdb.com/title/tt0000669/,"['Short', 'Comedy', 'Fantasy']",4.9,1908-02-19
El curioso impertinente,Description unavailable,https://www.imdb.com/title/tt0000670/,Short,No Rating,Unknown
Desdemona,Description unavailable,https://www.imdb.com/title/tt0000671/,"['Short', 'Drama']",6.1,Unknown
The Devil,"The Devil is a short starring Harry Solter, Claire McDowell, and George Gebhardt. Harold Thornton, a successful artist, is so deeply in love with his wife that apparently no power, natural or supernatural, could swerve him from the...",https://www.imdb.com/title/tt0000672/,"['Short', 'Drama']",5.8,1908-10-02
La Dolores,Description unavailable,https://www.imdb.com/title/tt0000673/,Short,6.0,Unknown
Don Juan Tenorio,Description unavailable,https://www.imdb.com/title/tt0000674/,"['Short', 'Drama']",4.8,Unknown
Don Quijote,Description unavailable,https://www.imdb.com/title/tt0000675/,Drama,4.8,Unknown
Don Álvaro o la fuerza del sino,Description unavailable,https://www.imdb.com/title/tt0000676/,"['Short', 'Drama']",4.4,Unknown
Ex-Convict No. 900,"Ex-Convict No. 900 is a short starring Maurice Costello, Charles Ogle, and Herbert Prior. An ex-convict has a happy life until his past is exposed, and he is forced to return to crime to feed his child.",https://www.imdb.com/title/tt0000677/,"['Drama', 'Short']",6.5,1908-10-16
Excursión a Montserrat,Description unavailable,https://www.imdb.com/title/tt0000678/,"['Documentary', 'Short']",No Rating,Unknown
The Fairylogue and Radio-Plays,"The Fairylogue and Radio-Plays is a movie starring L. Frank Baum, Frank Burns, and George E. Wilson. L. Frank Baum would appear in a white suit and present his live actors, slide shows and films as a live travelogue presentation of...",https://www.imdb.com/title/tt0000679/,"['Fantasy', 'Adventure']",5.2,1908-09-24
Falsely Accused!,"Falsely Accused! is a short starring Edward Dillon and D.W. Griffith. A wealthy old alchemist and inventor has just perfected a motion picture camera with which he hopes to revolutionize the art of animated photography, and our...",https://www.imdb.com/title/tt0000680/,"['Short', 'Drama']",5.5,1908-01-18
A Famous Escape,"A Famous Escape is a short starring Harry Solter, D.W. Griffith, and Anthony O'Sullivan. The story is founded on an incident taken from the history of the United States during a time of strife. The opening scenes show the departure...",https://www.imdb.com/title/tt0000681/,"['Short', 'Drama']",5.9,1908-04-07
Fantasmagorie,Description unavailable,https://www.imdb.com/title/tt0000682/,"['Animation', 'Short', 'Fantasy']",6.9,1908-08-17
The Fatal Hour,"The Fatal Hour is a short starring George Gebhardt, Harry Solter, and Linda Arvidson. Pong Lee, a Mephistophelian, saffron-skinned varlet, has for some time carried on this atrocious female white slave traffic, in which sinister...",https://www.imdb.com/title/tt0000683/,"['Short', 'Crime']",5.6,1908-08-18
Father Gets in the Game,"Father Gets in the Game is a short starring Mack Sennett, Harry Solter, and George Gebhardt. ""You have got to keep up with the bandwagon or quit."" This never impressed old Wilkins so forcibly as when his son and daughter give him...",https://www.imdb.com/title/tt0000684/,"['Short', 'Comedy']",5.2,1908-10-10
The Feud and the Turkey,"The Feud and the Turkey is a short starring Harry Solter, Linda Arvidson, and Arthur V. Johnson. The Wilkinsons and Caulfields, owing to a trivial dispute, had been at loggerheads for years and as time went on the feeling became...",https://www.imdb.com/title/tt0000685/,"['Short', 'Drama', 'Romance']",5.8,1908-12-08
Fiestas del carnaval de 1908 en Barcelona,Description unavailable,https://www.imdb.com/title/tt0000686/,"['Documentary', 'Short']",No Rating,Unknown
"A Florida Feud: or, Love in the Everglades",Description unavailable,https://www.imdb.com/title/tt0000687/,"['Short', 'Drama']",No Rating,1909-01-08
The Flower Girl of Paris,"The Flower Girl of Paris is a short starring Mary Fuller. In a thieves' den in a low quarter of Paris, Jean Bambard, a desperado, and Pigord, one of his gang, are apparently quarreling. They take frequent pulls from a brandy bottle...",https://www.imdb.com/title/tt0000688/,"['Short', 'Drama']",No Rating,1908-12-26
For Love of Gold,"For Love of Gold is a short starring Harry Solter, George Gebhardt, and Charles Gorman. It is often said there is honor among thieves, but not so, as we shall see in this story. Two denizens of the underworld are seen in their...",https://www.imdb.com/title/tt0000689/,"['Short', 'Crime']",6.6,1908-08-21
For a Wife's Honor,"For a Wife's Honor is a short starring Charles Inslee, Harry Solter, and George Gebhardt. Irving Robertson, a successful playwright, has just received a message from out of town to witness the initial performance of one of his...",https://www.imdb.com/title/tt0000690/,"['Short', 'Drama']",6.5,1908-08-28
The French Maid,Description unavailable,https://www.imdb.com/title/tt0000691/,Short,No Rating,Unknown
El fusilamiento de Dorrego,"El fusilamiento de Dorrego is a short starring Salvador Rosich, Eliseo Gutiérrez, and Roberto Casaux. The director Mario Gallo made the first film with an argument from Argentina, although the opinions of scholars are not coincident...",https://www.imdb.com/title/tt0000692/,"['Short', 'History']",No Rating,1908-05-24
Gerona monumental,Description unavailable,https://www.imdb.com/title/tt0000693/,"['Documentary', 'Short']",No Rating,Unknown
The Girl and the Outlaw,"The Girl and the Outlaw is a short starring Charles Inslee, Harry Solter, and Gene Gauntier. Bill Preston, a heartless roadabout, too despicable for the association of white men, had gathered about him a little band of low-down...",https://www.imdb.com/title/tt0000694/,"['Short', 'Action', 'Western']",5.1,1908-09-08
The Greaser's Gauntlet,"The Greaser's Gauntlet is a short starring Wilfred Lucas, Arthur V. Johnson, and Marion Leonard. Though somewhat obscure in the beginning, this subject shows the efficacy of a mother's prayer. Holy is the name Mother, and many who...",https://www.imdb.com/title/tt0000695/,"['Short', 'Action']",5.9,1908-08-11
El guardia burlado,Description unavailable,https://www.imdb.com/title/tt0000696/,Short,No Rating,Unknown
The Guerrilla,"The Guerrilla is a short starring Arthur V. Johnson, Dorothy West, and George Gebhardt. A Confederate officer rescues his lady love from a drunken guerrilla.",https://www.imdb.com/title/tt0000697/,"['Short', 'Action', 'War']",5.1,1908-11-13
The Heart of O Yama,"The Heart of O Yama is a short starring Florence Lawrence, George Gebhardt, and D.W. Griffith. Pretty Miss Chrysanthemum has but little to say as to the disposal of her heart, at least, such is the custom in Japan. Her parents...",https://www.imdb.com/title/tt0000698/,"['Short', 'Drama', 'Romance']",5.4,1908-09-18
The Helping Hand,Description unavailable,https://www.imdb.com/title/tt0000699/,"['Short', 'Drama']",6.0,1908-12-29
Her First Adventure,"Her First Adventure is a short starring D.W. Griffith and Robert Harron. A father arrives home, greets his wife and daughter, and then goes inside with his wife. Though they are only inside for a brief time, their daughter wanders...",https://www.imdb.com/title/tt0000700/,"['Drama', 'Short']",5.4,1908-03-18
His Day of Rest,"His Day of Rest is a short starring Edward Dillon. Poor Jones plodded along in his wearying struggle to earn the pittance with which to maintain the home, and though often plunged into doleful, dismal doldrums, being of an...",https://www.imdb.com/title/tt0000701/,"['Short', 'Comedy']",No Rating,1908-05-29
El hotel eléctrico,El hotel eléctrico is a short starring Segundo de Chomón and Julienne Mathieu. An enthusiastic young couple is astounded with modern technology's giant leaps in the fascinating field of electricity.,https://www.imdb.com/title/tt0000702/,"['Animation', 'Short', 'Fantasy', 'Sci-Fi']",6.5,1908-10-31
Hulda's Lovers,"Hulda's Lovers is a short starring Edward Dillon, Gene Gauntier, and D.W. Griffith. Hulda is a maiden fair to look upon. Her artless rustic simplicity, rivaling Hebe's gorgeous radiance, phlogisticates the susceptible hearts of the...",https://www.imdb.com/title/tt0000703/,"['Short', 'Comedy']",No Rating,1908-04-22
The Humpty Dumpty Circus,Description unavailable,https://www.imdb.com/title/tt0000704/,"['Animation', 'Short', 'Comedy']",5.4,Unknown
Inauguración de la exposición hispano-francesa,Description unavailable,https://www.imdb.com/title/tt0000705/,"['Short', 'Documentary']",No Rating,Unknown
"Ingomar, the Barbarian",Description unavailable,https://www.imdb.com/title/tt0000706/,"['Short', 'Drama', 'Romance']",5.1,1908-10-13
The Ingrate,Description unavailable,https://www.imdb.com/title/tt0000707/,"['Short', 'Action']",5.4,1908-11-20
The Invisible Fluid,"The Invisible Fluid is a short starring Edward Dillon, D.W. Griffith, and Anthony O'Sullivan. Had the poor melancholy Dane, Hamlet, lived in this, the twentieth century, he would never have given voice to the remark, ""Oh, that this...",https://www.imdb.com/title/tt0000708/,"['Short', 'Comedy']",4.6,1908-06-16
Julius Caesar,"Julius Caesar is a short starring Charles Kent, William Shea, and Maurice Costello. Shakespeare's historical tragedy of the rise and fall of Julius Caesar, told in fifteen scenes.",https://www.imdb.com/title/tt0000709/,"['Short', 'Drama', 'History']",5.6,1908-12-01
Julius Caesar,"Julius Caesar is a short starring Charles Kent, William Shea, and Maurice Costello. Shakespeare's historical tragedy of the rise and fall of Julius Caesar, told in fifteen scenes.",https://www.imdb.com/title/tt0000710/,"['Short', 'Drama', 'History']",5.6,1908-12-01
The Kentuckian,"The Kentuckian is a short starring Edward Dillon, Florence Auer, and D.W. Griffith. A rich young Kentuckian flees West after killing a man in a poker-related duel. Posing as a miner, he visits a saloon, where he carelessly reveals...",https://www.imdb.com/title/tt0000711/,"['Short', 'Western']",4.4,1908-07-07
King of the Cannibal Islands,"King of the Cannibal Islands is a short starring Harry Solter, D.W. Griffith, and Linda Arvidson. ""Music hath charms to soothe a savage breast."" Not always, but sometimes. Hence it was that the dulcet tones produced by Heinie...",https://www.imdb.com/title/tt0000712/,"['Short', 'Comedy']",No Rating,1908-04-15
The King's Messenger,"The King's Messenger is a short starring D.W. Griffith, Linda Arvidson, and Mack Sennett. The action is laid in the seventeenth century, and the costumes, while historically accurate, are most lavishly elaborate. A bitter war is...",https://www.imdb.com/title/tt0000713/,"['Short', 'Drama']",6.0,1908-04-29
Leah the Forsaken,"Leah the Forsaken is a short starring Maurice Costello and Mary Fuller. Leah, a Jewess, with several of her people, are observed in conversation, as a number of Christians come suddenly upon them, stone and drive them away. At the...",https://www.imdb.com/title/tt0000714/,"['Short', 'Drama']",No Rating,1908-10-10
The Life of an American Cowboy,Description unavailable,https://www.imdb.com/title/tt0000715/,"['Short', 'Western']",No Rating,Unknown
Lonesome Junction,"Lonesome Junction is a short starring Edward Dillon, John T. Dillon, and Anthony O'Sullivan. Lonesome Junction, though a howling wilderness, possessed one blessing, a train to somewhere else, but like all good things in this world,...",https://www.imdb.com/title/tt0000716/,"['Short', 'Comedy', 'Western']",No Rating,1908-01-22
Macbeth,"Macbeth is a short starring William V. Ranous, Louise Carver, and Paul Panzer. Macbeth usurps the Scottish throne by murdering his predecessor.",https://www.imdb.com/title/tt0000717/,"['Short', 'Drama']",5.9,1908-04-19
Making Moving Pictures,Description unavailable,https://www.imdb.com/title/tt0000718/,"['Documentary', 'Short']",No Rating,1908-12-08
"Mallorca, isla dorada",Description unavailable,https://www.imdb.com/title/tt0000719/,"['Short', 'Documentary']",No Rating,Unknown
The Man and the Woman,"The Man and the Woman is a short starring George Gebhardt, Linda Arvidson, and Charles Inslee. John and Tom Wilkins are brothers and most divergent in natures. John is a clergyman and a noble, upright fellow, while Tom is a...",https://www.imdb.com/title/tt0000720/,"['Short', 'Drama']",6.6,1908-08-14
The Man in the Box,"The Man in the Box is a short starring Edward Dillon, D.W. Griffith, and George Gebhardt. A poorly compensated bank clerk is, we may say, to that trying position of ""Tantalus"" in sight of tons of money but not a dollar of his own....",https://www.imdb.com/title/tt0000721/,"['Short', 'Crime', 'Drama']",No Rating,1908-06-19
Maria Marten,Maria Marten is a short starring Violet Haggar and Walter Haggar. A squire's murder of his pregnant mistress is revealed by a mother's dream.,https://www.imdb.com/title/tt0000722/,"['Short', 'Drama']",5.4,Unknown
María Rosa,Description unavailable,https://www.imdb.com/title/tt0000723/,Short,No Rating,Unknown
The Merchant of Venice,"The Merchant of Venice is a short starring Julia Swayne Gordon, William V. Ranous, and Florence Turner. A rich merchant, Antonio is depressed for no good reason, until his good friend Bassanio comes to tell him how he's in love with...",https://www.imdb.com/title/tt0000724/,"['Drama', 'Short']",5.2,1908-12-22
Mixed Babies,"Mixed Babies is a short starring Edward Dillon and Robert Harron. Reversing the proverb. ""Tis a wise parent that knows its own child,"" especially in a bargain day rush at a New York department store. The Joneses had not been blessed...",https://www.imdb.com/title/tt0000725/,"['Short', 'Comedy']",No Rating,1908-06-12
Monasterio de Poblet,Description unavailable,https://www.imdb.com/title/tt0000726/,"['Short', 'Documentary']",No Rating,Unknown
Monday Morning in a Coney Island Police Court,"Monday Morning in a Coney Island Police Court is a short starring John R. Cumpson, Harry Solter, and Edward Dillon. The Hon. Patrick Henry McPheeney is Justice of the Police Court of the world's greatest playground. Sunday night is...",https://www.imdb.com/title/tt0000727/,"['Short', 'Comedy']",6.2,1908-09-04
Money Mad,"Money Mad is a short starring Charles Inslee, Harry Solter, and George Gebhardt. The central figure is an old miser, who in parsimonionsness is a Harpahon. And, like Fosene, boarded his money in a secret cellar, where he met his...",https://www.imdb.com/title/tt0000728/,"['Short', 'Crime', 'Drama']",5.9,1908-12-04
Os Moços de Fretes Têm Sede,Description unavailable,https://www.imdb.com/title/tt0000729/,"['Documentary', 'Short']",No Rating,1908-03-26
Mr. Jones at the Ball,Description unavailable,https://www.imdb.com/title/tt0000730/,"['Short', 'Comedy']",5.8,1908-12-25
Mrs. Jones Entertains,Description unavailable,https://www.imdb.com/title/tt0000731/,"['Short', 'Comedy']",4.6,1909-01-09
The Music Master,"The Music Master is a short starring D.W. Griffith. What is more miserable than love-blighted life? For the heart that truly loves can never forget. Such is the sad fate of the hero of this Biograph story. Herr Von Mitzel, a...",https://www.imdb.com/title/tt0000732/,Short,No Rating,1908-05-06
"Old Isaacs, the Pawnbroker","Old Isaacs, the Pawnbroker is a short starring Edward Dillon, D.W. Griffith, and Mack Sennett. In this fiction film, a small girl in an urban slum seeks aid for her sick and starving mother. Trying to pawn her doll, she attracts the...",https://www.imdb.com/title/tt0000733/,"['Drama', 'Short']",6.2,1908-03-28
Othello,"Othello is a short starring William V. Ranous, Julia Swayne Gordon, and Hector Dion. The Moorish general Othello is manipulated into thinking that his new wife Desdemona has been carrying on an affair with his lieutenant Michael...",https://www.imdb.com/title/tt0000734/,"['Short', 'Drama', 'Romance']",4.2,1908-04-12
Otello,"Otello is a short starring Ubaldo Maria Del Colle, Maria Caserini, and Mario Caserini. The Moorish general Othello is manipulated into thinking that his new wife Desdemona has been carrying on an affair with his lieutenant Michael...",https://www.imdb.com/title/tt0000735/,"['Short', 'Drama', 'Music', 'Romance']",4.5,1906-10-30
The Outlaw,"The Outlaw is a short starring Edward Dillon. Jack Morgan was a handsome fellow, but an outlaw, and although he worked in a most fearless, daring fashion, he successfully thwarted all attempts at this apprehension. Hence it was that...",https://www.imdb.com/title/tt0000736/,"['Short', 'Western']",4.7,1908-06-23
Over the Hill to the Poorhouse,"Over the Hill to the Poorhouse is a short starring Florence Auer, Edward Dillon, and Mack Sennett. The mother of a large family is abandoned by her children and faces consignment to the poorhouse. But one of her offspring, the one...",https://www.imdb.com/title/tt0000737/,"['Short', 'Drama']",5.5,1908-06-26
The Paris Hat,The Paris Hat is a short starring Lionel Barrymore. There is no confirmed documentation that any film bearing this title was ever produced or distributed at this time. Most likely the correct title is The New York Hat (1912). Lionel...,https://www.imdb.com/title/tt0000738/,Short,8.0,Unknown
El pastorcito de Torrente,Description unavailable,https://www.imdb.com/title/tt0000739/,Drama,5.9,Unknown
The Pirate's Gold,"The Pirate's Gold is a short starring George Gebhardt, Linda Arvidson, and Charles Inslee. Young Wilkinson is leaving his dear old mother for a journey to seek his fortune in a foreign clime. Now, the little cottage is situated near...",https://www.imdb.com/title/tt0000740/,"['Short', 'Action']",5.6,1908-11-06
The Planter's Wife,"The Planter's Wife is a short starring Arthur V. Johnson, Claire McDowell, and Harry Solter. John Holland, a planter in a small way, is devotedly attached to his wife and infant child. The wife wearies of the monotonous grind of...",https://www.imdb.com/title/tt0000741/,"['Short', 'Action', 'Drama']",5.4,1908-10-20
